,date,title,token,industry,ind_index,산업,vector
453,2020-12-07 03:00:00,“기관-기업-연구자 협업 데이터 생태계 구축”,"['기관', '기업', '연구자', '협업', '데이터', '생태계', '구축']",[0.57059228 0.53356536 0.58640324],3,None,"[-1.31401864 -0.66648232 -1.52468292  0.53154913 -0.04548469 -0.43343558
  0.12126748  1.38954293  1.24272224  0.29008053 -1.69359507 -2.5689214
 -3.05610768 -1.55581915 -0.48537365  1.11422433 -0.35836521 -1.01794839
  1.41998143  0.98163221  0.76259953  2.39186331  3.25373065  1.16376413
  0.20469863 -0.96483034  1.65409752 -1.70906624  0.69296164  1.20412636
  3.55200019  3.3280456  -0.03707326 -1.9804974   1.0677425   1.20781587
  1.22888587 -0.57119393  1.82160875  2.33935547 -1.27579364  1.04550562
  0.07447321  1.56597605 -0.88581253 -1.51448864  4.59695932  1.39401514
 -0.57879037  0.56691409  0.19360142 -0.33435176 -1.97783168 -0.10096019
 -0.34698064  2.93834716 -0.70654741 -1.43719904  0.26381727  2.37529793
 -1.484395    1.66098279  0.30322266 -2.15274695  1.26693402  0.92784043
 -0.56444474 -3.54212753 -1.50850535  1.2090231   2.01897424 -1.20539204
  3.44696684 -0.52260497 -0.59976026  0.49797552 -0.65406224  2.0156495
 -2.42463689  2.40218703 -0.20804793  2.76915433 -1.12558207  2.9419518
  0.82841273 -0.34590578  1.01386601 -2.91235597  1.11685936 -2.70478344
 -1.86998659 -0.43601171 -2.40127445  0.30320305 -0.03786893 -0.1311738
 -0.37302284  1.14028963  3.1394025   2.01972006]"
454,2020-12-07 03:00:00,6시간→1시간→5분… 진단검사 더 빠르고 편리해져,"['진단', '검사', '더']",[0.48636508 0.63720149 0.35835047],1,바이오,"[-0.10777791 -0.9978276  -1.75424191 -0.23365799  0.83218354  1.10366672
  0.44487442  0.4920215   1.39608961  0.13545541 -0.24558258 -0.60555309
 -0.66251716 -1.53596696  0.09905057  0.45158982 -0.95115563 -1.56058189
  1.420159   -0.06135546  0.33605558  0.45445365  0.85611903  0.62467986
  0.27424054  0.30506063  1.34111951 -1.28606898 -0.49385668 -0.2173939
 -0.21857735  0.42344311  0.0609525  -0.6486706   1.20053211  0.32644669
  1.14884553 -0.95173411 -0.57187249  0.974655   -1.70968798  0.17374023
  1.47884181  1.38725284 -0.20800036 -0.51808859  0.41104842  0.07459928
 -0.20357573 -1.24415064 -0.01722297 -0.74456663 -0.82921608  0.13926391
 -0.24525981  0.21824652 -0.32352155 -0.23254609  0.65358477 -0.2750297
  0.67256525  0.89480383 -0.3542586  -0.0826242   0.34836041  0.19593819
 -0.28057747 -0.29540001 -0.31618156  1.32485906  0.98018896  0.2353675
  1.04837356 -0.18530605  0.08976291 -0.37689975  0.19210421  0.46019928
 -0.39747941  0.28833523  0.23661457  1.50380751 -0.3741771  -0.00431683
  1.36847705  0.00924044 -0.05477133 -0.40660176 -0.10062273  0.8681217
 -0.50521651 -0.89391841  0.75054541  0.51667671 -0.64812566 -0.2816164
 -1.45119055  1.17861046  1.09298092  1.42679927]"
455,2020-12-07 03:00:00,K-방역 토털 솔루션 ‘3종 콤보세트’ 새집증후군 없애고 살균-해충방제,"['방역', '토털', '솔루션', '종', '콤보', '세트', '새집', '증후군', '살균', '해충', '방제']",[0.45033233 0.54960208 0.46639409],3,None,"[ 1.22101274  0.30680771 -5.36602639  1.737615    0.08962943  2.06629331
  0.9837446   2.5744527   2.47022242  0.19241485 -2.98539476 -1.90688535
 -3.51038276  0.74296072  1.87966552 -0.8585306  -4.58991741 -3.46701235
  0.68451295  0.31956773  0.64036004  3.04904483  1.54296565  1.22563414
  1.19425887 -0.33521686  2.72216837 -5.99574791 -0.57761303  1.77288884
  0.94630682  1.29074086 -1.57136888 -3.03110545  1.16300163  0.81420293
  2.86912436 -1.59210422 -1.557018    3.06033974 -0.71299639 -0.92869335
  4.22216366  1.20995395  1.4109037  -2.68825575  1.13602596  1.81405002
 -0.96392325 -2.85897486  0.23944844 -2.01395637 -3.03508294  1.61161307
 -1.51292107  2.95712666  2.79184868 -1.57068671 -0.27506443  3.12083176
 -0.47004625 -0.2710235   0.39456527 -1.98462502  0.42948204  0.19750777
  0.58763492  0.79049144 -0.83080563  0.21514335  0.80076708 -0.938521
 -0.18216865 -1.78571879 -1.67205806 -1.67349695  0.63785375  3.38315497
 -1.19335635  0.63834676  1.97303537  4.72321355 -1.59083785  2.2662694
  1.24823809 -0.77957097  0.1664518  -1.8221662  -0.36472711  0.60863072
 -2.63145576 -4.22059786  1.11110682  2.79516016 -0.59605164  0.70954672
 -1.96985211  2.46614751  2.84417132  1.18080848]"
456,2020-12-07 03:00:00,“액상 소독제 ‘DFK-24’ 시험 결과 코로나19 바이러스 99.53% 사멸”,"['액', '소독제', '시험', '결과', '코로나', '바이러스', '사멸']",[0.51723433 0.66944362 0.44132052],1,바이오,"[-1.62363054e+00 -1.26904332e+00 -2.63863888e+00  1.18462933e+00
  6.70463458e-01  1.26687404e+00  1.17954612e-03  2.11790070e+00
  1.60214348e+00  1.23645293e+00 -1.35399449e+00 -3.03241804e-01
 -2.16426282e+00 -1.17916808e+00  1.89157246e+00 -1.29792493e+00
 -2.64560451e+00 -4.06638283e+00  1.96268190e+00  1.25921211e+00
  3.50240083e-01  1.73937482e+00  2.62726220e+00  1.42534967e+00
  1.10382642e+00 -3.61541468e-02  2.46322509e+00 -2.12942809e+00
 -8.63088560e-01  1.96014335e+00 -2.77384855e-01  6.06330401e-01
 -3.98074891e-01 -6.81669317e-01  1.43029926e+00  1.04448356e+00
  3.20463781e+00 -2.95212284e+00 -3.15164033e-01  1.07012997e+00
 -2.59104783e+00  6.54086176e-01  4.17343751e-01  1.05840348e+00
  9.03079398e-01 -1.46961418e+00  4.52671068e-01  2.12216492e+00
 -2.17567952e+00 -7.04159886e-01  4.76713517e-01 -1.11920256e+00
 -1.78326493e+00 -1.03548533e+00  1.52856953e-01  1.70951435e+00
 -3.52696959e-01 -1.72379730e+00 -7.52352782e-01 -9.72774290e-02
  1.18211106e+00  1.27766579e-01  9.87141542e-02 -1.96556117e+00
  1.52700741e+00  1.12327971e-01  7.58847840e-01 -4.31975788e-02
 -7.81449955e-01  5.20589225e-01  2.17690991e+00 -6.82534296e-01
  1.79791007e-01 -1.50271332e+00  4.75341592e-01 -7.56817941e-01
 -9.36161013e-01  1.35467745e+00 -1.03700320e+00  1.41056308e+00
  1.13236809e+00  2.34572290e+00 -6.69301473e-01  2.66876110e+00
  1.68854464e-02  6.21834155e-01  2.24154096e+00 -1.10273046e+00
  8.37364033e-01  1.34561795e+00 -1.30141306e+00 -1.61314419e+00
  1.11342436e+00  1.25429810e+00  2.87927884e-01  4.46520716e-01
 -3.57108525e+00  9.04815934e-01  8.83193847e-01  1.15698628e+00]"
457,2020-12-07 03:00:00,"폭넓은 항암효과-안전성 인정… 항암제 CM7919, 환자 생존기간 연장","['항', '효과', '안전성', '인정', '항암제', '환자', '생존', '기간', '연장']",[0.52944364 0.67852219 0.43744048],1,바이오,"[-1.04516840e+00 -2.59087602e+00 -4.56831899e+00 -2.95302475e-01
  1.78164683e-01 -1.08686686e+00 -9.41056892e-01  2.44660106e+00
  1.44609229e+00  7.54062413e-01 -1.35488819e+00 -2.53946215e+00
 -2.46564268e+00 -2.76596148e+00  2.22331394e+00 -3.01943405e-01
 -2.97912886e+00 -2.79620463e+00  1.16098013e+00  5.71277997e-01
 -5.58552310e-01  1.50854540e+00  3.55574283e+00  2.38502017e+00
  1.04713336e-01  3.38382274e-01  4.62019671e+00 -2.73122937e+00
  9.52404831e-03  1.85445687e+00 -1.03943734e+00  3.47644066e-01
 -4.99447670e-01 -1.44192528e+00  3.24412173e+00  1.42822855e+00
  1.87148277e+00 -5.98113686e+00  4.87406520e-01  9.39709311e-01
 -3.48024591e+00 -4.12428826e-02  1.27532169e+00  1.69477592e+00
  9.11908282e-01 -1.54595898e+00  2.68444744e+00  1.45059275e+00
 -2.91174126e+00 -9.48269259e-01  2.04769861e+00 -1.42390614e+00
 -2.12219329e+00  3.07798188e+00 -1.51243662e-01  2.52139688e+00
 -2.66069539e+00 -1.52627517e+00  4.82425120e-01  3.96847062e-01
  2.71087674e+00  1.02728112e+00 -6.60730451e-02 -1.46154684e+00
  8.96319013e-01  1.65251134e+00 -1.40059703e+00 -2.77782999e-01
 -3.93117424e+00  2.65231047e-01  2.97394922e+00 -1.54691929e+00
  8.55699182e-04 -8.95209119e-01  1.26258544e+00 -1.20905260e+00
  8.42140146e-01  1.35466071e+00 -5.86917624e-04  4.09730099e+00
  2.95837656e-01  2.39527781e+00 -1.00243384e+00  3.00933842e+00
  1.00598213e+00 -3.99619337e-01  3.43750454e+00 -2.59598667e+00
  3.43464389e-01  3.55675361e+00 -4.97728020e-01 -2.47926397e+00
  5.11514669e-01  2.26101264e+00 -3.87110934e-03  2.42550506e+00
 -2.80508616e+00  1.11392094e+00  4.65368733e-01  3.36385937e+00]"
458,2020-12-07 03:00:00,쌀겨로 만든 면역증강 물질 HCAA… 하루 한 포 먹고 건강한 겨울나기,"['쌀겨', '면역', '증강', '물질', '하루', '포', '겨울나기']",[0.49746643 0.71749856 0.40539773],1,바이오,"[-0.29030741 -0.41370587 -2.22409727  0.9349625   0.17273837 -0.8889436
 -1.00919284  0.92106979  1.10322641  1.53548367 -0.62344593 -1.65311377
 -0.84364827 -0.17926146  0.85146191 -0.80586392 -1.8001859  -3.34011891
  1.53402634  0.04642908  0.06388525  0.7226622   2.24720529  0.4527012
  0.40521979 -0.21072564  2.50918745 -2.48592034  0.01369719  1.30658111
 -0.66302896  0.64390606 -0.80026392 -1.16983027  0.82196014  0.08597625
  0.57313755 -2.60600695 -0.21286208  0.3265392  -1.32046669  0.10986686
 -0.6188113   0.0689382   0.1312031   0.08172607  0.2331397   0.55530506
 -0.41868329 -0.82212596  0.46902457  0.00717736 -1.42282283 -0.095236
 -0.16346507  2.0659853  -0.50981947 -0.8253937   1.04004013  1.55235984
 -0.1843131   0.37075013 -0.55173942 -0.84521317  0.73990361  0.67614172
 -0.16500485  0.19444014 -0.85694852  0.24751171  0.00947911  0.58121416
 -0.39805287 -0.1792132   0.81819583 -1.63709467  0.64393438  0.94412005
  0.27058798  1.00215651  0.02520002  0.69702668 -0.87553399  0.41414159
  0.26877044  0.10486583  1.25075825 -1.69525544  0.9223334   0.14969902
 -0.97405748 -1.24695343 -0.11821667  1.75275782  0.31177444  0.78135607
 -1.60736357  0.74287549  1.79829007  1.01889358]"
459,2020-12-07 03:00:00,체감형 안전 교육용 VR 도입 확산,"['체감', '안전', '교육', '용', '도입', '확산']",[0.51527927 0.40793578 0.5466738 ],3,None,"[ 1.52675994 -0.45029779 -1.21697736  1.46401894  0.14312406  0.84139878
  0.68936196  1.56511953  2.32878537 -0.02622973 -1.45059353  0.15409441
 -1.01671766 -0.4495591   0.96842946 -0.40979182 -1.63679627 -0.18985003
  1.23729062  1.20342349  0.1635526   1.88849835  1.46803079  1.43712406
  1.41917358 -1.02824398  2.34734029 -2.34597819 -0.02856788  1.57185595
  2.4522173   1.57023724 -1.15764183 -2.17168969  1.59945317  1.43448018
  2.64535816 -1.52066396 -0.05316131  2.43930899 -0.37669403  0.71146782
  2.02806121  1.23273554  1.74051078 -0.51205044  2.58611391  1.2041902
 -1.13178383  1.08701459  1.38618446 -0.77621756 -4.12850597  1.41377004
  0.25856191  2.10877609 -0.58070712 -0.13235398  0.58341192  0.41614474
  0.78326651  0.05492555  0.45975164 -1.73588463  1.60621282  0.10634485
 -0.59792484 -0.55186376 -0.80457487  0.48322782  2.06198256 -1.08171912
  1.92396396 -2.03362946 -0.89177094  0.3795878  -0.41108705  1.34328149
  0.27815061  0.90987855 -0.69269396  2.39895856  0.82923644  2.80699869
  0.04442553  1.06174522  1.19571532 -1.25686203  1.48908581 -0.60846287
  0.40555242 -0.68144904 -0.1516074   0.05916367 -0.70773752 -0.65034725
 -2.49762339  1.21392792 -0.14273985  1.46599494]"
460,2020-12-07 03:00:00,음악-사진-메신저… 콘텐츠 다각화로 종합 플랫폼 기업 도약,"['음악', '사진', '메신저', '콘텐츠', '다각', '화로', '종합', '플랫폼', '기업', '도약']",[0.60716059 0.47696049 0.62106614],3,None,"[ 0.27089788 -0.47202842 -4.24095283  1.30018561 -0.63520976 -1.0681377
  0.79951784  3.44142114  3.58060147  1.31169384 -0.72575361 -3.38443176
 -3.70774394 -0.95293333 -0.07676285  0.92149912 -1.81508484 -1.08789185
 -0.20659966 -0.72325045  0.34284411  2.87451532  4.08931427  2.70288059
  0.53443581 -1.56904057  0.65764587 -1.76801881  0.80554681  1.30530804
  1.99763375  2.17294557 -0.57920342 -2.41637571  2.09819756  2.06369061
  1.69591907 -1.58621919  0.68362279  2.99190882 -0.19503415  0.2946795
  1.78093901  2.94619885 -1.10102833 -0.60937041  3.81676242  1.37195227
 -0.20512395  2.00325309 -0.55730955  1.06861278 -2.79041662  1.37317626
 -1.85076775  5.1371775  -1.33826069 -1.60793429 -1.65782616  2.88873512
 -1.6844002   1.65949919  1.8379085  -4.26638867  0.80226917  1.26131773
  1.4592648  -3.48674389 -0.94897251  1.24802504  3.6285204  -1.50059979
  3.0802589  -2.19680157 -1.50114533  0.87137489 -0.07481725  0.73238502
 -1.52761774  1.77457776  0.09865261  3.45527669 -1.19939932  2.80528411
  0.95845963  0.57672927  0.86922892 -3.05125334 -0.43867823 -2.58389934
  1.00647042 -1.28989776 -4.06694627  2.35765328 -2.32227569  2.37612799
 -2.06779066  1.49583931  4.00997335  1.15404948]"
461,2020-12-06 19:23:00,"日 ‘소행성 토양’ 지구 도착, 中 ‘달 표면’ 실은 탐사선 도킹…우주개발 성과","['소행성', '토양', '지구', '도착', '달', '표면', '실', '탐사선', '도킹', '우주개발', '성과']",[0.56960744 0.51974361 0.48079518],3,None,"[-5.75560621e-01 -5.41486111e-01 -2.77278273e+00  2.50466446e+00
 -6.42645728e-01 -1.42263924e+00  2.48657563e+00  1.06462725e+00
  2.25046520e+00  1.70231613e+00 -1.08675905e-01 -1.59478427e+00
 -9.97844098e-01 -7.03290531e-01 -5.60849542e-01  4.27233841e-01
 -2.97839157e+00 -3.99175540e+00 -3.15946252e-02  8.33028512e-01
  1.46537838e+00 -1.82037111e+00  3.76848478e+00  1.11540863e+00
  1.31999337e+00 -6.95899839e-01  3.70362465e+00 -4.13427794e+00
  7.58276343e-01  1.08741899e+00  3.46952136e-01  1.29673363e+00
 -1.32009247e-02 -7.28309823e-01  1.78823299e+00  5.01286630e-01
  1.47101393e+00 -1.99221922e+00 -7.91585991e-01  1.23112387e+00
 -1.46093666e+00 -6.14959924e-02  1.06333432e+00  2.95906466e-01
 -4.97985575e-02 -2.12101221e+00  1.08233890e+00  3.18034664e-01
 -1.90436739e+00  1.17422438e+00  1.78079303e+00 -2.93660323e-01
 -1.94229047e+00  1.77054493e+00 -8.77849068e-01  3.98914956e+00
 -2.20736027e+00 -2.15801019e+00  3.71601960e-01  1.85619402e+00
 -2.79002347e+00 -3.57133463e-01  2.64739841e-01  5.51620051e-02
  4.89718972e-01 -7.68491892e-01 -7.06006487e-01 -6.01851627e-01
 -8.19210913e-01  1.59442083e-01  1.95039900e+00 -1.10969101e+00
  5.97250205e-01 -1.35707087e+00  2.27149265e-01 -9.04399249e-01
 -1.73975716e+00  7.63469968e-01 -2.00716441e+00  3.26744605e+00
 -4.16089701e-01  1.12125760e+00 -2.98095799e+00  1.89305322e+00
  8.24013967e-01  3.59209441e-03  3.06627665e+00 -6.60459104e-01
  9.09747471e-01 -5.65457358e-01  4.01913332e-01 -2.49364516e+00
  6.69803837e-01  1.62369153e+00 -3.89002524e-01  1.21408964e+00
 -2.06795534e+00 -4.00555061e-01  1.35730937e+00  1.64951656e+00]"
462,2020-12-06 15:29:00,"中 무인 탐사선, 달 표본 채취해 귀환선과 성공적 도킹","['무인', '탐사선', '달', '표본', '채취', '귀환', '선', '성공', '도킹']",[0.59229301 0.48148319 0.53257291],3,None,"[-0.65686004 -0.22079952 -2.45964861  3.31240242 -0.55499636 -0.5678392
  1.16429103  0.33849092  2.90653582  0.96842651  0.57623171 -1.03769473
 -1.0896162   0.14514146  0.1149337   0.77240869 -2.54617255 -3.53396082
  0.23378249  0.61288724  2.23753274  0.70594901  1.97560263  1.01685448
  0.78810649  0.12635113  1.57085364 -3.57141614  0.12019742  1.8234608
 -0.70881899  1.54207963 -0.70551659 -2.60729634  1.7725127   0.04402281
  2.5100262  -0.76059994 -0.8566748   2.90117365 -1.13698982  0.35390301
  1.11321868  0.90397718 -1.2781982  -1.25901693  1.50410581  1.03262468
 -1.45336376  0.86721927  0.76841261 -0.81478142 -2.2915737   0.51447695
 -1.46239752  3.27905275 -0.6916628  -2.38940939 -0.31776254  1.23088884
 -1.67919019 -1.24629983 -0.52883412 -1.27032758 -0.8893013  -0.18961307
 -0.04703681 -0.13476421 -0.5461182   0.16160171  1.25867283  0.22177911
  1.16348485 -0.96644635  0.46011159 -0.71031564 -2.47657556  0.95235839
 -1.61210531  2.88177139  0.31658229  0.57838983 -2.03869567  0.47233124
 -0.05237007  0.72360367  2.5131197  -0.70594855  0.15700179 -1.10832098
  1.08213684 -2.05188963 -0.02210797  0.52285359 -1.77724284 -0.38055589
 -1.3566023   0.53934629  1.08274594  1.7493418 ]"
463,2020-12-06 11:45:00,"한성숙 네이버 대표, ‘세계에서 가장 영향력있는 여성’ 선정","['성숙', '네이버', '대표', '세계', '가장', '영향력', '여성', '선정']",[0.50843396 0.50084497 0.52079998],3,None,"[-1.54901885e+00  3.42259122e-01 -1.81256897e+00  2.85618054e+00
  2.86637184e+00  1.07004607e+00  1.85589425e-01  1.09631529e+00
  1.97536618e+00 -3.71671662e-01 -2.47401560e+00 -1.32784518e+00
 -2.49038859e+00 -1.74382856e+00  2.44622804e-01  9.97279326e-01
 -1.27244958e+00 -2.76275083e+00 -7.38820761e-01 -1.40755502e+00
 -3.60829267e-01  3.73742340e-01  4.29761735e+00  1.05793370e+00
  1.77318836e+00 -2.27923448e+00  3.07845187e+00 -1.08940626e+00
 -5.91703318e-03  1.95466386e+00  1.11171943e+00 -4.73920282e-01
 -1.92136247e+00 -1.61480311e-01  8.96388459e-01  1.07662813e+00
  7.29361046e-01 -6.14818273e-01  2.81808393e+00  8.95162631e-01
 -1.04655388e+00 -1.76207112e-01  7.92795271e-02  1.67900108e+00
 -1.28540180e+00 -4.67386104e-01  2.04009178e+00  7.08354707e-02
 -1.33410688e+00  8.82498816e-01  9.74160351e-01  3.59422773e-01
 -2.01520609e+00 -1.24566223e+00 -4.22399729e-01  3.80206496e+00
 -1.11194963e+00 -2.28261077e+00  1.83569621e-02  2.37626135e+00
 -9.55603823e-01  1.50385641e-01  1.57126866e+00 -9.58172798e-01
  2.62039226e+00  5.72577220e-01 -9.18185225e-01 -2.43446564e+00
 -2.55045947e-04  8.23646091e-01  2.03605757e+00 -6.25548769e-01
  2.46907722e+00 -4.94671553e-01 -8.25159960e-01 -1.68783423e-01
 -2.46807486e-01  4.32175972e-01 -3.45920667e+00  3.84562630e-01
 -1.06899036e+00  1.03299138e+00 -3.26152460e+00  2.75040242e+00
 -3.27132277e-01 -1.70306887e-01 -5.96692294e-01 -1.48387935e+00
 -3.33954643e-01 -4.44406413e-01  2.21082797e+00 -1.59313645e+00
 -2.90755667e+00  8.86896036e-01 -1.11725629e+00  1.57488786e+00
 -9.20734279e-01 -1.03666975e+00  1.75468051e+00  1.66573020e+00]"
464,2020-12-06 09:41:00,"소행성 모래 싣고온 日 ‘하야부사 2’ 캡슐, 호주로 귀환","['소행성', '모래', '고온', '하야부사', '캡슐', '호주', '귀환']",[0.61093409 0.60379007 0.44499182],0,반도체,"[-0.28069267  0.35797268 -1.77820361  2.04824775  0.27907175  0.14990751
  0.14086611  1.12867266  1.72401091  0.59719357  0.02303665 -1.01434717
 -0.4340752  -0.51965388  1.43585744  0.27099947 -2.2162331  -2.68560615
  0.30033715  0.4293431   0.73733994 -0.04811741  1.78159033  0.7352689
  1.16969717 -0.38089671  1.40281899 -2.24999335  0.19709978  1.20987206
 -0.59132723  0.03910634 -0.04704009 -1.29743543  0.76326175  0.22516304
  1.57924252 -2.22349444 -1.25846091  0.75108488 -1.38695429 -0.12447515
  1.42127936 -0.04939907 -0.42226438 -1.31497195  0.29591654  0.06676841
  0.05960848 -0.47024131 -0.41823034  0.23831566 -0.63728385 -0.01057954
 -0.37080307  3.14315054 -0.38098296 -1.65858167 -0.22321985  0.71404486
 -0.80853174 -0.19878814 -0.02830256 -0.82891585 -0.70194278  1.11115337
 -0.32992712  0.03227747 -0.84782677 -0.28298331  1.64763865  0.04238194
 -0.24338132  0.43062231 -0.24529226 -0.21926254 -0.442614    0.66518817
 -0.46243391  0.36618634  0.07793695  0.0998937  -1.88599258  0.7209841
 -0.52789948 -0.31963883  1.19735292 -0.31663032  0.6533851   0.32436002
  0.46862004 -1.74082287 -0.45195434  0.88146824 -0.31938673  0.65767378
 -0.96625309  0.10231002  0.9305438   1.35224709]"
465,2020-12-06 08:36:00,"“해외선 4위, 국내는 2위”…아이폰12 미니, 韓 인기돌풍 이유는?","['해외', '선', '위', '국내', '위', '아이폰', '미니', '인기', '돌풍', '이유']",[0.58664836 0.40442055 0.52749481],0,반도체,"[ 0.51048784  1.61702423 -1.88044242  1.20082085  0.90275159  0.1230784
 -0.83879091  0.08341079  3.88815487  1.21687312  0.43280705  0.55798662
 -1.49183071 -0.81388912  2.1043171   1.53418067 -3.77141715 -4.43199608
 -2.59497841  1.15003715 -0.23776529  1.52881824  4.30946757  2.73593049
  2.4800557  -1.73243077  2.13282959 -4.54553392  0.25088782  2.14178803
  0.12816605  0.66929433 -0.51524671 -3.3767294   2.31302605  0.43141341
  5.68176524 -1.37127688 -0.09209518  2.2907011  -1.19377284 -1.39653873
  1.46947956 -0.15552222 -2.21275479 -0.47514544  3.95236939 -0.77830268
 -1.93036229  1.54123028  1.20904578 -1.6186841  -3.67527479 -0.97864444
 -1.75532054  4.23156683  0.54703051 -2.22032104  0.56454768  2.29202273
 -0.53283467  1.61919293  2.04895251 -3.29341476 -1.50373878  2.98132045
  0.2105526  -1.6294031  -1.37300264 -0.39679001  0.50326461  1.77014324
  2.8133407  -1.13150847  1.243274    0.75869457 -2.70181068 -1.10617479
 -1.93143258  1.27214564 -0.6742647  -0.16585106 -2.35325404  2.4925182
 -2.19457613  0.72871293  1.48854892 -1.37829654 -0.03264028  0.98545933
  2.41155047 -4.31841561 -2.71213628  0.47846854 -2.74936461  0.14425361
 -2.63394275  3.41224364  1.0205615   1.33545486]"
466,2020-12-06 08:19:00,해킹당한 카이스트 “연구자료 유출 없다…개인정보만 빼앗겨”,"['해킹', '카이스트', '연구', '자료', '유출', '개인정보']",[0.52498091 0.46869593 0.60034408],3,None,"[ 0.22977944 -0.03323525 -1.33393677  0.74730199  1.64970883 -1.42188838
 -0.45332438  1.65219402  2.17068796  1.90222894 -0.25712142  0.79520492
 -3.47731568 -1.3215926  -0.33731932 -1.47113159  0.38805778 -1.50898154
  2.18748859 -0.6477597   1.0616698   1.75732215  2.9568591   0.87154886
  0.19934001 -1.44309463  0.44139935 -0.5383685   0.95668088  1.63877586
 -0.06729783  2.27715062  0.07074    -1.28005282  1.98189543  1.25027659
  1.93975917 -1.84553574  0.38836484  0.82760926 -1.88299195 -0.66901325
 -0.9450755   0.63020542  0.32172371 -1.6091146   2.48904417  1.22975452
 -0.36125732  0.18878961  0.73500474 -0.47385456 -3.60810834 -0.28898714
 -0.2015398   2.18599507 -1.75407556 -1.94544526 -0.30215181  2.54385592
 -0.07995897  0.83707601  0.4032101  -0.47536499  1.62471852  0.08995108
  0.29034318 -0.85286595 -0.80435035 -0.06229152  1.41004983 -2.09260071
  1.53437272 -0.50385199 -1.02049335 -0.40673846 -1.06968512 -0.03167617
  0.25793523  2.29439914 -0.15256116  2.04978587 -2.04067089  0.31946953
  0.68271874 -0.78431833  1.2874018  -0.46178333  1.07446369 -0.99525478
 -1.09557936 -1.13503465 -0.07486566  1.07954157  0.91744791  0.71867252
 -1.9411071  -1.93016486  1.80779509  2.2460369 ]"
467,2020-12-06 07:30:00,코로나 백신 면책 요구 어쩌나…“백신 확보 서두르되 안전성도 중요”,"['코로나', '백신', '면책', '요구', '백신', '확보', '안전성', '중요']",[0.5466607  0.69927181 0.44668379],1,바이오,"[-1.63633111 -1.06859458 -3.92777443  0.82262255  0.38753892 -0.41101825
  0.22454941  1.53403134  0.34321757 -0.27610954 -2.12107718  0.48056695
 -3.6435906  -1.52439417  0.21226351 -1.32450959 -1.66632793 -3.56008801
  0.84949483  1.32097385 -0.08023334  2.11359056  2.81267158  1.31990723
 -0.83229725 -1.0832699   3.73044853 -2.74177855 -1.34650496  1.23163826
 -0.15640675  2.54350393 -0.41505334 -0.44250708  2.53508317  1.78963421
  1.86868498 -2.51928268 -0.20601894  0.12200313 -4.80917268  1.32247125
  1.51756184  2.19119166  0.2329742  -2.03164434  1.35152967  2.14443086
 -1.90948551  0.8152179   0.02751493 -1.69287761 -2.55257866  1.65485147
  1.18540495  2.49252635 -0.70092506 -1.89981462  0.20036203  1.90410925
  2.04000274  1.50620775  0.49690462 -2.10480835  1.90500048  1.56444987
  0.55811024 -0.1246206   0.86983643  1.99174737  2.95596306 -0.16215679
  1.56797732 -1.77781358  0.82843201 -1.5089822  -0.69408501  0.63268363
  0.80619474  3.42522148  0.66780584  2.72619668 -1.70956272  2.9149133
  2.77136664 -1.07713754  2.56407418 -2.46972724  0.03673796 -0.33499512
 -0.06643266 -1.36222753 -0.0158215   1.36279597  1.74576908  1.47046708
 -4.36471036  1.6754334   1.35531608  1.5944553 ]"
468,2020-12-05 21:38:00,[날씨] 일요일 추위 주춤…대기 탁하고 건조,"['날씨', '일요일', '추위', '주춤', '대기', '건조']",[0 0 0],3,None,"[ 0.32812465 -0.44198535 -1.09234661  1.74392761  0.28903474  0.76442512
  0.48630615  1.39377297  1.31086601  0.06996389  0.19332428 -0.19372037
 -0.37635509  0.20312938  0.44684852  0.18712837 -1.8222706  -2.16217424
 -1.04889486 -0.19696555  0.13249396 -0.05093314  1.07400342  1.31397486
  0.90239203 -0.72917267  1.99993057 -1.8259777  -0.35543768  1.17306791
 -0.12084173 -0.23973892 -1.04314348 -0.9275199   1.09884999  1.11503294
  2.14770819 -1.75025231 -1.10172457  1.0992087  -0.80834657 -0.46060665
  1.926516    0.72651712 -0.12180178 -0.25227324 -0.17602669 -0.01361922
 -0.67067622  0.32237458  0.05316703 -0.66195213 -1.20687696  0.44651287
 -0.71753471  2.28724915 -0.33228148 -1.04577535 -0.41335472  1.01145946
 -0.8429095   0.64764832 -0.21515722 -0.55200641  1.31511207  0.11142859
 -0.17123318  0.22794021 -0.57843314 -0.56820796  0.7603986   0.12876495
  0.93216944 -1.49579331  0.33901636 -0.32767254 -1.03996485  0.69245008
 -0.63459067  0.86227106  0.32390135  0.65731183 -1.68633486  0.73502948
 -0.30424848 -0.10564799  1.70710179 -0.11982912  0.06796099 -0.80657819
  0.50120824 -1.61323424 -0.25408171  1.28806512  0.10447238  0.4586535
 -2.37394495 -0.07248819  0.01220099  1.50394842]"
